URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/symbols/TELEBTCWMATIC_4108CE.USD/,symbols,TELEBTCWMATIC_4108CE.USD,
https://www.tradingview.com/symbols/TELQUICK_E88E24/,symbols,TELQUICK_E88E24,
https://www.tradingview.com/symbols/TELUSDC_A5CABF/,symbols,TELUSDC_A5CABF,
https://www.tradingview.com/symbols/TELWBTC_ADDC9C/,symbols,TELWBTC_ADDC9C,
https://www.tradingview.com/symbols/TIMEWETH_86FD28/,symbols,TIMEWETH_86FD28,
https://www.tradingview.com/symbols/TIMEWETH_86FD28.USD/,symbols,TIMEWETH_86FD28.USD,
https://www.tradingview.com/symbols/TITANWETH_A28ADE/,symbols,TITANWETH_A28ADE,
https://www.tradingview.com/symbols/TNDRUSDT_4C23EB/,symbols,TNDRUSDT_4C23EB,
https://www.tradingview.com/symbols/TOP50KOM_DD4531/,symbols,TOP50KOM_DD4531,
https://www.tradingview.com/symbols/TOP50KOM_DD4531.USD/,symbols,TOP50KOM_DD4531.USD,
https://www.tradingview.com/symbols/TORAUSDC_A9A98A/,symbols,TORAUSDC_A9A98A,
https://www.tradingview.com/symbols/TOTEMWETH_944602.USD/,symbols,TOTEMWETH_944602.USD,
https://www.tradingview.com/symbols/TOWERASTRAFER_516F2B/,symbols,TOWERASTRAFER_516F2B,
https://www.tradingview.com/symbols/TOWERWMATIC_C74E7A/,symbols,TOWERWMATIC_C74E7A,
https://www.tradingview.com/symbols/TOYOUSDC_9023A4/,symbols,TOYOUSDC_9023A4,
https://www.tradingview.com/symbols/TRADEWMATIC_41744F/,symbols,TRADEWMATIC_41744F,
https://www.tradingview.com/symbols/TRADEWMATIC_41744F.USD/,symbols,TRADEWMATIC_41744F.USD,
https://www.tradingview.com/symbols/TRIXXWMATIC_489950/,symbols,TRIXXWMATIC_489950,
https://www.tradingview.com/symbols/TRIXXWMATIC_489950.USD/,symbols,TRIXXWMATIC_489950.USD,
https://www.tradingview.com/symbols/TRYWMATIC_DC2D6F/,symbols,TRYWMATIC_DC2D6F,
https://www.tradingview.com/symbols/TRYWMATIC_DC2D6F.USD/,symbols,TRYWMATIC_DC2D6F.USD,
https://www.tradingview.com/symbols/UCOWETH_25BAE7/,symbols,UCOWETH_25BAE7,
https://www.tradingview.com/symbols/UCOWETH_25BAE7.USD/,symbols,UCOWETH_25BAE7.USD,
https://www.tradingview.com/symbols/UFTWETH_AEF2B4/,symbols,UFTWETH_AEF2B4,
https://www.tradingview.com/symbols/UFTWETH_AEF2B4.USD/,symbols,UFTWETH_AEF2B4.USD,
https://www.tradingview.com/symbols/ULEWMATIC_C2D264/,symbols,ULEWMATIC_C2D264,
https://www.tradingview.com/symbols/UMWETH_78413E/,symbols,UMWETH_78413E,
https://www.tradingview.com/symbols/UMWETH_78413E.USD/,symbols,UMWETH_78413E.USD,
https://www.tradingview.com/symbols/UNIQUSDC_3F30FD/,symbols,UNIQUSDC_3F30FD,
https://www.tradingview.com/symbols/UNIWETH_F71352/,symbols,UNIWETH_F71352,
https://www.tradingview.com/symbols/UNIWETH_F71352.USD/,symbols,UNIWETH_F71352.USD,
https://www.tradingview.com/symbols/UNIXWMATIC_4E7FC7/,symbols,UNIXWMATIC_4E7FC7,
https://www.tradingview.com/symbols/UNIXWMATIC_4E7FC7.USD/,symbols,UNIXWMATIC_4E7FC7.USD,
https://www.tradingview.com/symbols/UPMATICWMATIC_928ED5/,symbols,UPMATICWMATIC_928ED5,
https://www.tradingview.com/symbols/UPMATICWMATIC_928ED5.USD/,symbols,UPMATICWMATIC_928ED5.USD,
https://www.tradingview.com/symbols/USTWMATIC_9B7E96/,symbols,USTWMATIC_9B7E96,
https://www.tradingview.com/symbols/VABWMATIC_3A6043/,symbols,VABWMATIC_3A6043,
https://www.tradingview.com/symbols/VEGAWMATIC_4CED7D/,symbols,VEGAWMATIC_4CED7D,
https://www.tradingview.com/symbols/VEGAWMATIC_4CED7D.USD/,symbols,VEGAWMATIC_4CED7D.USD,
https://www.tradingview.com/symbols/VERIUSDC_F1AC4A/,symbols,VERIUSDC_F1AC4A,
https://www.tradingview.com/symbols/VERSAUSDC_6308C0/,symbols,VERSAUSDC_6308C0,
https://www.tradingview.com/symbols/VERSEWMATIC_BE55D5/,symbols,VERSEWMATIC_BE55D5,
https://www.tradingview.com/symbols/VERSEWMATIC_BE55D5.USD/,symbols,VERSEWMATIC_BE55D5.USD,
https://www.tradingview.com/symbols/VHCUSDC_4D86E3/,symbols,VHCUSDC_4D86E3,
https://www.tradingview.com/symbols/VISIONWETH_47BE4B.USD/,symbols,VISIONWETH_47BE4B.USD,
https://www.tradingview.com/symbols/VOLTWMATIC_8975DD/,symbols,VOLTWMATIC_8975DD,
https://www.tradingview.com/symbols/VOLTWMATIC_8975DD.USD/,symbols,VOLTWMATIC_8975DD.USD,
https://www.tradingview.com/symbols/VOLTWMATIC_8FA6C2/,symbols,VOLTWMATIC_8FA6C2,
https://www.tradingview.com/symbols/VOLTWMATIC_EBB29B.USD/,symbols,VOLTWMATIC_EBB29B.USD,
https://www.tradingview.com/symbols/VSQDAI_D95331/,symbols,VSQDAI_D95331,
https://www.tradingview.com/symbols/VSQDAI_D95331.USD/,symbols,VSQDAI_D95331.USD,
https://www.tradingview.com/symbols/VTNXWMATIC_D639DE/,symbols,VTNXWMATIC_D639DE,
https://www.tradingview.com/symbols/VTNXWMATIC_D639DE.USD/,symbols,VTNXWMATIC_D639DE.USD,
https://www.tradingview.com/symbols/WBTCUSDC_F6A637/,symbols,WBTCUSDC_F6A637,
https://www.tradingview.com/symbols/WBTCWETH_DC9232/,symbols,WBTCWETH_DC9232,
https://www.tradingview.com/symbols/WBTCWETH_DC9232.USD/,symbols,WBTCWETH_DC9232.USD,
https://www.tradingview.com/symbols/WBTCWMATIC_F6B871/,symbols,WBTCWMATIC_F6B871,
https://www.tradingview.com/symbols/WBTCWMATIC_F6B871.USD/,symbols,WBTCWMATIC_F6B871.USD,
https://www.tradingview.com/symbols/WCHIWETH_564D4E.USD/,symbols,WCHIWETH_564D4E.USD,
https://www.tradingview.com/symbols/WCROWMATIC_FD1687/,symbols,WCROWMATIC_FD1687,
https://www.tradingview.com/symbols/WCROWMATIC_FD1687.USD/,symbols,WCROWMATIC_FD1687.USD,
https://www.tradingview.com/symbols/WETHASTRAFER_DE4FEA/,symbols,WETHASTRAFER_DE4FEA,
https://www.tradingview.com/symbols/WHEYWMATIC_1B18C6/,symbols,WHEYWMATIC_1B18C6,
https://www.tradingview.com/symbols/WHEYWMATIC_1B18C6.USD/,symbols,WHEYWMATIC_1B18C6.USD,
https://www.tradingview.com/symbols/WIXSWMATIC_F87B83/,symbols,WIXSWMATIC_F87B83,
https://www.tradingview.com/symbols/WIXSWMATIC_F87B83.USD/,symbols,WIXSWMATIC_F87B83.USD,
https://www.tradingview.com/symbols/WOLFWMATIC_652A7B/,symbols,WOLFWMATIC_652A7B,
https://www.tradingview.com/symbols/WOMBATUSDC_10E14E/,symbols,WOMBATUSDC_10E14E,
https://www.tradingview.com/symbols/WRLDWMATIC_B3DF7C/,symbols,WRLDWMATIC_B3DF7C,
https://www.tradingview.com/symbols/WTUSDC_6D412A/,symbols,WTUSDC_6D412A,
https://www.tradingview.com/symbols/WUBQWETH_8DCCC1/,symbols,WUBQWETH_8DCCC1,
https://www.tradingview.com/symbols/WUBQWETH_8DCCC1.USD/,symbols,WUBQWETH_8DCCC1.USD,
https://www.tradingview.com/symbols/XCADUSDC_602FE8/,symbols,XCADUSDC_602FE8,
https://www.tradingview.com/symbols/XDGDG_9A0D11/,symbols,XDGDG_9A0D11,
https://www.tradingview.com/symbols/XDGDG_9A0D11.USD/,symbols,XDGDG_9A0D11.USD,
https://www.tradingview.com/symbols/XENDWMATIC_D13845/,symbols,XENDWMATIC_D13845,
https://www.tradingview.com/symbols/XENDWMATIC_D13845.USD/,symbols,XENDWMATIC_D13845.USD,
https://www.tradingview.com/symbols/XGEMWMATIC_BFB158/,symbols,XGEMWMATIC_BFB158,
https://www.tradingview.com/symbols/XGEMWMATIC_BFB158.USD/,symbols,XGEMWMATIC_BFB158.USD,
https://www.tradingview.com/symbols/XONEDARKX_743B0B/,symbols,XONEDARKX_743B0B,
https://www.tradingview.com/symbols/XONEDARKX_743B0B.USD/,symbols,XONEDARKX_743B0B.USD,
https://www.tradingview.com/symbols/XPNDUSDC_83DE9A/,symbols,XPNDUSDC_83DE9A,
https://www.tradingview.com/symbols/XPUSDC_0E14F3/,symbols,XPUSDC_0E14F3,
https://www.tradingview.com/symbols/XWINWMATIC_613630/,symbols,XWINWMATIC_613630,
https://www.tradingview.com/symbols/XYUSDC_A97CC9/,symbols,XYUSDC_A97CC9,
https://www.tradingview.com/symbols/XYWETH_83B0BD/,symbols,XYWETH_83B0BD,
https://www.tradingview.com/symbols/XYWETH_83B0BD.USD/,symbols,XYWETH_83B0BD.USD,
https://www.tradingview.com/symbols/YAYOWMATIC_16590B/,symbols,YAYOWMATIC_16590B,
https://www.tradingview.com/symbols/YAYOWMATIC_16590B.USD/,symbols,YAYOWMATIC_16590B.USD,
https://www.tradingview.com/symbols/YELWMATIC_8BAB87/,symbols,YELWMATIC_8BAB87,
https://www.tradingview.com/symbols/YENJPYC_9CC4F1/,symbols,YENJPYC_9CC4F1,
https://www.tradingview.com/symbols/YENJPYC_9CC4F1.USD/,symbols,YENJPYC_9CC4F1.USD,
https://www.tradingview.com/symbols/YGNUSDC_C3042A/,symbols,YGNUSDC_C3042A,
https://www.tradingview.com/symbols/YUPWETH_FE8BAC/,symbols,YUPWETH_FE8BAC,
https://www.tradingview.com/symbols/YUPWETH_FE8BAC.USD/,symbols,YUPWETH_FE8BAC.USD,
https://www.tradingview.com/symbols/ZENNYUSDT_0ABCD9/,symbols,ZENNYUSDT_0ABCD9,
https://www.tradingview.com/symbols/ZIGUSDC_8DA308/,symbols,ZIGUSDC_8DA308,
https://www.tradingview.com/symbols/10SETUSDT/,symbols,10SETUSDT,
https://www.tradingview.com/symbols/1ARTUSDT/,symbols,1ARTUSDT,
https://www.tradingview.com/symbols/1INCHUSDT.3L/,symbols,1INCHUSDT.3L,
https://www.tradingview.com/symbols/1INCHUSDT.3S/,symbols,1INCHUSDT.3S,
https://www.tradingview.com/symbols/3KMUSDT/,symbols,3KMUSDT,
https://www.tradingview.com/symbols/4TOKENUSDT/,symbols,4TOKENUSDT,
https://www.tradingview.com/symbols/88MPHUSDT/,symbols,88MPHUSDT,
https://www.tradingview.com/symbols/AAGUSDT/,symbols,AAGUSDT,
https://www.tradingview.com/symbols/ABTUSDT/,symbols,ABTUSDT,
https://www.tradingview.com/symbols/ACHUSDT.3L/,symbols,ACHUSDT.3L,
https://www.tradingview.com/symbols/ACHUSDT.3S/,symbols,ACHUSDT.3S,
https://www.tradingview.com/symbols/ACNUSDT/,symbols,ACNUSDT,
https://www.tradingview.com/symbols/ADAPADUSDT/,symbols,ADAPADUSDT,
