URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/markets/stocks-usa/market-movers-pre-market-losers/,markets,stocks-usa,market-movers-pre-market-losers
https://www.tradingview.com/markets/stocks-iceland/market-movers-largest-employers/,markets,stocks-iceland,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-hungary/market-movers-highest-profit-per-employee/,markets,stocks-hungary,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-israel/earnings/,markets,stocks-israel,earnings
https://www.tradingview.com/markets/bonds/prices-all/,markets,bonds,prices-all
https://www.tradingview.com/markets/stocks-united-kingdom/earnings/,markets,stocks-united-kingdom,earnings
https://www.tradingview.com/markets/world-stocks/worlds-largest-tech-companies/,markets,world-stocks,worlds-largest-tech-companies
https://www.tradingview.com/markets/stocks-india/market-movers-all-stocks/,markets,stocks-india,market-movers-all-stocks
https://www.tradingview.com/markets/stocks-nigeria/sectorandindustry-industry/,markets,stocks-nigeria,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-peru/market-movers-overbought/,markets,stocks-peru,market-movers-overbought
https://www.tradingview.com/markets/stocks-estonia/market-movers-largest-employers/,markets,stocks-estonia,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-taiwan/market-movers-most-expensive/,markets,stocks-taiwan,market-movers-most-expensive
https://www.tradingview.com/markets/stocks-usa/market-movers-52wk-low/,markets,stocks-usa,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-china/market-movers-high-dividend/,markets,stocks-china,market-movers-high-dividend
https://www.tradingview.com/markets/stocks-nigeria/market-movers-gainers/,markets,stocks-nigeria,market-movers-gainers
https://www.tradingview.com/markets/currencies/rates-all/,markets,currencies,rates-all
https://www.tradingview.com/markets/stocks-romania/market-movers-highest-revenue/,markets,stocks-romania,market-movers-highest-revenue
https://www.tradingview.com/markets/cryptocurrencies/prices-highest-supply/,markets,cryptocurrencies,prices-highest-supply
https://www.tradingview.com/markets/stocks-indonesia/market-movers-highest-profit-per-employee/,markets,stocks-indonesia,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-hungary/market-movers-small-cap/,markets,stocks-hungary,market-movers-small-cap
https://www.tradingview.com/markets/stocks-kuwait/earnings/,markets,stocks-kuwait,earnings
https://www.tradingview.com/markets/stocks-finland/market-movers-atl/,markets,stocks-finland,market-movers-atl
https://www.tradingview.com/markets/stocks-italy/market-movers-highest-net-income/,markets,stocks-italy,market-movers-highest-net-income
https://www.tradingview.com/markets/stocks-mexico/market-movers-highest-revenue-per-employee/,markets,stocks-mexico,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-poland/ideas/,markets,stocks-poland,ideas
https://www.tradingview.com/markets/stocks-nigeria/market-movers-highest-profit-per-employee/,markets,stocks-nigeria,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-russia/market-movers-losers/,markets,stocks-russia,market-movers-losers
https://www.tradingview.com/markets/futures/,markets,futures,
https://www.tradingview.com/markets/stocks-sweden/earnings/,markets,stocks-sweden,earnings
https://www.tradingview.com/markets/stocks-austria/market-movers-highest-revenue-per-employee/,markets,stocks-austria,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-bangladesh/,markets,stocks-bangladesh,
https://www.tradingview.com/markets/stocks-singapore/market-movers-best-performing/,markets,stocks-singapore,market-movers-best-performing
https://www.tradingview.com/markets/stocks-china/ideas/,markets,stocks-china,ideas
https://www.tradingview.com/markets/stocks-new-zealand/market-movers-high-beta/,markets,stocks-new-zealand,market-movers-high-beta
https://www.tradingview.com/markets/stocks-luxembourg/market-movers-52wk-low/,markets,stocks-luxembourg,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-india/market-movers-small-cap/,markets,stocks-india,market-movers-small-cap
https://www.tradingview.com/markets/stocks-colombia/,markets,stocks-colombia,
https://www.tradingview.com/markets/stocks-india/market-movers-high-beta/,markets,stocks-india,market-movers-high-beta
https://www.tradingview.com/markets/stocks-poland/market-movers-highest-profit-per-employee/,markets,stocks-poland,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/futures/quotes-world-indices/,markets,futures,quotes-world-indices
https://www.tradingview.com/markets/stocks-chile/market-movers-most-volatile/,markets,stocks-chile,market-movers-most-volatile
https://www.tradingview.com/markets/stocks-germany/market-movers-best-performing/,markets,stocks-germany,market-movers-best-performing
https://www.tradingview.com/markets/stocks-poland/market-movers-small-cap/,markets,stocks-poland,market-movers-small-cap
https://www.tradingview.com/markets/stocks-spain/market-movers-active/,markets,stocks-spain,market-movers-active
https://www.tradingview.com/markets/stocks-netherlands/market-movers-52wk-high/,markets,stocks-netherlands,market-movers-52wk-high
https://www.tradingview.com/markets/stocks-egypt/market-movers-unusual-volume/,markets,stocks-egypt,market-movers-unusual-volume
https://www.tradingview.com/markets/stocks-romania/sectorandindustry-industry/,markets,stocks-romania,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-united-kingdom/market-movers-unusual-volume/,markets,stocks-united-kingdom,market-movers-unusual-volume
https://www.tradingview.com/markets/stocks-colombia/market-movers-penny-stocks/,markets,stocks-colombia,market-movers-penny-stocks
https://www.tradingview.com/markets/stocks-austria/,markets,stocks-austria,
https://www.tradingview.com/markets/stocks-finland/market-movers-highest-revenue/,markets,stocks-finland,market-movers-highest-revenue
https://www.tradingview.com/markets/stocks-kenya/market-movers-losers/,markets,stocks-kenya,market-movers-losers
https://www.tradingview.com/markets/stocks-korea/market-movers-atl/,markets,stocks-korea,market-movers-atl
https://www.tradingview.com/markets/stocks-sri-lanka/market-movers-overbought/,markets,stocks-sri-lanka,market-movers-overbought
https://www.tradingview.com/markets/stocks-singapore/market-movers-highest-profit-per-employee/,markets,stocks-singapore,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-slovakia/market-movers-highest-profit-per-employee/,markets,stocks-slovakia,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-thailand/market-movers-high-dividend/,markets,stocks-thailand,market-movers-high-dividend
https://www.tradingview.com/markets/stocks-vietnam/market-movers-52wk-high/,markets,stocks-vietnam,market-movers-52wk-high
https://www.tradingview.com/markets/stocks-cyprus/news/,markets,stocks-cyprus,news
https://www.tradingview.com/markets/stocks-ksa/market-movers-high-beta/,markets,stocks-ksa,market-movers-high-beta
https://www.tradingview.com/markets/stocks-korea/market-movers-most-expensive/,markets,stocks-korea,market-movers-most-expensive
https://www.tradingview.com/markets/stocks-austria/ideas/,markets,stocks-austria,ideas
https://www.tradingview.com/markets/stocks-thailand/market-movers-most-expensive/,markets,stocks-thailand,market-movers-most-expensive
https://www.tradingview.com/markets/stocks-venezuela/market-movers-atl/,markets,stocks-venezuela,market-movers-atl
https://www.tradingview.com/markets/stocks-qatar/market-movers-ath/,markets,stocks-qatar,market-movers-ath
https://www.tradingview.com/markets/stocks-india/market-movers-highest-profit-per-employee/,markets,stocks-india,market-movers-highest-profit-per-employee
