URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/symbols/HKEX-3690/history-timeline/,symbols,HKEX-3690,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CAR/history-timeline/,symbols,NASDAQ-CAR,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SIVB/history-timeline/,symbols,NASDAQ-SIVB,history-timeline
https://www.tradingview.com/symbols/NYSE-EMR/history-timeline/,symbols,NYSE-EMR,history-timeline
https://www.tradingview.com/symbols/NYSE-M/history-timeline/,symbols,NYSE-M,history-timeline
https://www.tradingview.com/symbols/NYSE-TSM/history-timeline/,symbols,NYSE-TSM,history-timeline
https://www.tradingview.com/symbols/RENUSD/history-timeline/,symbols,RENUSD,history-timeline
https://www.tradingview.com/symbols/CRVUSD/history-timeline/,symbols,CRVUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-COIN/history-timeline/,symbols,NASDAQ-COIN,history-timeline
https://www.tradingview.com/symbols/XETR-VOW/history-timeline/,symbols,XETR-VOW,history-timeline
https://www.tradingview.com/symbols/ALGOUSD/history-timeline/,symbols,ALGOUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-CHGG/history-timeline/,symbols,NYSE-CHGG,history-timeline
https://www.tradingview.com/symbols/NASDAQ-GRAB/history-timeline/,symbols,NASDAQ-GRAB,history-timeline
https://www.tradingview.com/symbols/FWTUSDC_FEE8F2/history-timeline/,symbols,FWTUSDC_FEE8F2,history-timeline
https://www.tradingview.com/symbols/NASDAQ-PLUG/history-timeline/,symbols,NASDAQ-PLUG,history-timeline
https://www.tradingview.com/symbols/XTZUSD/history-timeline/,symbols,XTZUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-VTNR/history-timeline/,symbols,NASDAQ-VTNR,history-timeline
https://www.tradingview.com/symbols/NYSE-VFC/history-timeline/,symbols,NYSE-VFC,history-timeline
https://www.tradingview.com/symbols/NASDAQ-MBLY/history-timeline/,symbols,NASDAQ-MBLY,history-timeline
https://www.tradingview.com/symbols/NASDAQ-XMTR/history-timeline/,symbols,NASDAQ-XMTR,history-timeline
https://www.tradingview.com/symbols/NYSE-LLY/history-timeline/,symbols,NYSE-LLY,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CMCSA/history-timeline/,symbols,NASDAQ-CMCSA,history-timeline
https://www.tradingview.com/symbols/NASDAQ-MOXC/history-timeline/,symbols,NASDAQ-MOXC,history-timeline
https://www.tradingview.com/symbols/NASDAQ-RIOT/history-timeline/,symbols,NASDAQ-RIOT,history-timeline
https://www.tradingview.com/symbols/NYSE-CVNA/history-timeline/,symbols,NYSE-CVNA,history-timeline
https://www.tradingview.com/symbols/OMGUSD/history-timeline/,symbols,OMGUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-BMBL/history-timeline/,symbols,NASDAQ-BMBL,history-timeline
